sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
MS04-L-Orange,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-L-Orange,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-l-orange,,,,/m/s/ms04-orange_main.jpg,,/m/s/ms04-orange_main.jpg,,/m/s/ms04-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/s/ms04-orange_back.jpg
MS04-L-Red,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-L-Red,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-l-red,,,,/m/s/ms04-red_main.jpg,,/m/s/ms04-red_main.jpg,,/m/s/ms04-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MS04-M-Black,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-M-Black,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-m-black,,,,/m/s/ms04-black_main.jpg,,/m/s/ms04-black_main.jpg,,/m/s/ms04-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MS04-M-Orange,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-M-Orange,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-m-orange,,,,/m/s/ms04-orange_main.jpg,,/m/s/ms04-orange_main.jpg,,/m/s/ms04-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/s/ms04-orange_back.jpg
MS04-M-Red,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-M-Red,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-m-red,,,,/m/s/ms04-red_main.jpg,,/m/s/ms04-red_main.jpg,,/m/s/ms04-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MS04-S-Black,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-S-Black,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-s-black,,,,/m/s/ms04-black_main.jpg,,/m/s/ms04-black_main.jpg,,/m/s/ms04-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MS04-S-Orange,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-S-Orange,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-s-orange,,,,/m/s/ms04-orange_main.jpg,,/m/s/ms04-orange_main.jpg,,/m/s/ms04-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/s/ms04-orange_back.jpg
MS04-S-Red,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-S-Red,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-s-red,,,,/m/s/ms04-red_main.jpg,,/m/s/ms04-red_main.jpg,,/m/s/ms04-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MS04-XL-Black,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-XL-Black,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-xl-black,,,,/m/s/ms04-black_main.jpg,,/m/s/ms04-black_main.jpg,,/m/s/ms04-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MS04-XL-Orange,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-XL-Orange,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-xl-orange,,,,/m/s/ms04-orange_main.jpg,,/m/s/ms04-orange_main.jpg,,/m/s/ms04-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/s/ms04-orange_back.jpg
MS04-XL-Red,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-XL-Red,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-xl-red,,,,/m/s/ms04-red_main.jpg,,/m/s/ms04-red_main.jpg,,/m/s/ms04-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MS04-XS-Black,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-XS-Black,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-xs-black,,,,/m/s/ms04-black_main.jpg,,/m/s/ms04-black_main.jpg,,/m/s/ms04-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MS04-XS-Orange,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-XS-Orange,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-xs-orange,,,,/m/s/ms04-orange_main.jpg,,/m/s/ms04-orange_main.jpg,,/m/s/ms04-orange_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Orange",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/s/ms04-orange_back.jpg
MS04-XS-Red,,Top,simple,Default Category/Men/Tops/Tees,base,Gobi HeatTec&reg; Tee-XS-Red,"<p>When the training gets intense, the Gobi HeatTec&reg; Tee works as hard as you do to maintain your cool. The moisture-wicking material promises drier comfort, while breathable side panels deliver extra stretch that's sure to keep you moving.</p><p>&bull; Orange micropolyester shirt.<br />&bull; HeatTec&reg; wicking fabric.<br />&bull; Crew neckline. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,29,,,,gobi-heattec-reg-tee-xs-red,,,,/m/s/ms04-red_main.jpg,,/m/s/ms04-red_main.jpg,,/m/s/ms04-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MSH01,,Bottom,configurable,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Erin Recommends,Default Category",base,Cobalt CoolTech&trade; Fitness Short,"<p>It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p><p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",44,,,,,,,,/m/s/msh01-blue_main.jpg,,/m/s/msh01-blue_main.jpg,,/m/s/msh01-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,style_bottom=Workout Pants|Base Layer,material=CoolTech&trade;|Nylon|Polyester|Wool,pattern=Solid,climate=All-weather|Indoor|Hot,eco_collection=No,performance_fabric=No,erin_recommends=Yes,new=No,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MSH01-32-Black,size=32,color=Black|sku=MSH01-32-Blue,size=32,color=Blue|sku=MSH01-32-Red,size=32,color=Red|sku=MSH01-33-Black,size=33,color=Black|sku=MSH01-33-Blue,size=33,color=Blue|sku=MSH01-33-Red,size=33,color=Red|sku=MSH01-34-Black,size=34,color=Black|sku=MSH01-34-Blue,size=34,color=Blue|sku=MSH01-34-Red,size=34,color=Red|sku=MSH01-36-Black,size=36,color=Black|sku=MSH01-36-Blue,size=36,color=Blue|sku=MSH01-36-Red,size=36,color=Red",,,/m/s/msh01-blue_back.jpg
MSH01-32-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Erin Recommends,Default Category",base,Cobalt CoolTech&trade; Fitness Short-32-Black,"<p>It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p><p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,44,,,,cobalt-cooltech-trade-fitness-short-32-black,,,,/m/s/msh01-black_main.jpg,,/m/s/msh01-black_main.jpg,,/m/s/msh01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=32,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MSH01-32-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Erin Recommends,Default Category",base,Cobalt CoolTech&trade; Fitness Short-32-Blue,"<p>It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p><p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,44,,,,cobalt-cooltech-trade-fitness-short-32-blue,,,,/m/s/msh01-blue_main.jpg,,/m/s/msh01-blue_main.jpg,,/m/s/msh01-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=32,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/s/msh01-blue_back.jpg
MSH01-32-Red,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Erin Recommends,Default Category",base,Cobalt CoolTech&trade; Fitness Short-32-Red,"<p>It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p><p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,44,,,,cobalt-cooltech-trade-fitness-short-32-red,,,,/m/s/msh01-red_main.jpg,,/m/s/msh01-red_main.jpg,,/m/s/msh01-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=32,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MSH01-33-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Erin Recommends,Default Category",base,Cobalt CoolTech&trade; Fitness Short-33-Black,"<p>It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p><p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,44,,,,cobalt-cooltech-trade-fitness-short-33-black,,,,/m/s/msh01-black_main.jpg,,/m/s/msh01-black_main.jpg,,/m/s/msh01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=33,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MSH01-33-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Erin Recommends,Default Category",base,Cobalt CoolTech&trade; Fitness Short-33-Blue,"<p>It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p><p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,44,,,,cobalt-cooltech-trade-fitness-short-33-blue,,,,/m/s/msh01-blue_main.jpg,,/m/s/msh01-blue_main.jpg,,/m/s/msh01-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=33,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/s/msh01-blue_back.jpg
MSH01-33-Red,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Erin Recommends,Default Category",base,Cobalt CoolTech&trade; Fitness Short-33-Red,"<p>It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p><p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,44,,,,cobalt-cooltech-trade-fitness-short-33-red,,,,/m/s/msh01-red_main.jpg,,/m/s/msh01-red_main.jpg,,/m/s/msh01-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=33,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MSH01-34-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Erin Recommends,Default Category",base,Cobalt CoolTech&trade; Fitness Short-34-Black,"<p>It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p><p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,44,,,,cobalt-cooltech-trade-fitness-short-34-black,,,,/m/s/msh01-black_main.jpg,,/m/s/msh01-black_main.jpg,,/m/s/msh01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=34,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MSH01-34-Blue,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Erin Recommends,Default Category",base,Cobalt CoolTech&trade; Fitness Short-34-Blue,"<p>It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p><p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,44,,,,cobalt-cooltech-trade-fitness-short-34-blue,,,,/m/s/msh01-blue_main.jpg,,/m/s/msh01-blue_main.jpg,,/m/s/msh01-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=34,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,/m/s/msh01-blue_back.jpg
MSH01-34-Red,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Erin Recommends,Default Category",base,Cobalt CoolTech&trade; Fitness Short-34-Red,"<p>It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p><p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,44,,,,cobalt-cooltech-trade-fitness-short-34-red,,,,/m/s/msh01-red_main.jpg,,/m/s/msh01-red_main.jpg,,/m/s/msh01-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=34,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MSH01-36-Black,,Bottom,simple,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Erin Recommends,Default Category",base,Cobalt CoolTech&trade; Fitness Short-36-Black,"<p>It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech&trade; Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.</p><p>&bull; Light blue nylon shorts.<br />&bull; Relaxed fit. <br />&bull; 5"" inseam. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,44,,,,cobalt-cooltech-trade-fitness-short-36-black,,,,/m/s/msh01-black_main.jpg,,/m/s/msh01-black_main.jpg,,/m/s/msh01-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=36,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
